미디어타입,제목,장소명,장소타입,장소설명,주소,위도,경도,주소_지역명
show,한국인의 밥상,형제좌대낚시,restaurant,"한국인의밥상 177회 어탕국수, 말조개 맛집",강원도 화천군 간동면 방천리 1324,38.0939746,127.8493687,강원
show,한국인의 밥상,평남면옥,restaurant,한국인의밥상 178회 동치미/돼지고기겨자무침 맛집,경기도 동두천시 생연로 127,37.9038686,127.0511003,경기
show,한국인의 밥상,세월이가면,cafe,한국인의밥상 138회 LP뮤직카페 맛집,경기도 안양시 만안구 예술공원로 195-1,37.4205565,126.9277214,경기
show,한국인의 밥상,제일식당,restaurant,한국인의밥상 397회 백암순대/순댓국 맛집,경기도 용인시 처인구 백암면 백암로201번길 11,37.1645801,127.3736161,경기
show,한국인의 밥상,오뎅식당 본점,restaurant,한국인의밥상 124회 부대찌개 맛집,경기도 의정부시 호국로1309번길 7,37.7440498,127.0494386,경기
show,한국인의 밥상,백암토종순대,restaurant,한국인의밥상 573회 선지우거지국밥 맛집,경기도 이천시 중리천로81번길 3,37.2788863,127.4461474,경기
show,한국인의 밥상,할머니묵집,restaurant,한국인의밥상 553회 묵 맛집,경기도 파주시 돌곶이길 108-5,37.7138584,126.6949125,경기
show,한국인의 밥상,장단가든,restaurant,한국인의밥상 218회 황복회/황복맑은탕 맛집,경기도 파주시 문산읍 임진나루길 133-12,37.8860185,126.7942771,경기
show,한국인의 밥상,임진대가집,restaurant,"한국인의밥상 506회 황복, 참게매운탕, 참게범벅 맛집",경기도 파주시 문산읍 임진나루길 80,37.88792,126.796347,경기
show,한국인의 밥상,거제가자횟집,restaurant,한국인의밥상 530회 돔요리 맛집,경상남도 거제시 동부면 가배3길 12,34.781105,128.5644492,경상
show,한국인의 밥상,풍년옥,restaurant,"한국인의밥상 540회 물메기탕, 반건조물메기조림, 아귀내장볶음 맛집",경상남도 고성군 고성읍 성내로112번길 75-7,34.9726386,128.3230926,경상
show,한국인의 밥상,나포리횟집,restaurant,"한국인의밥상 183회 갯장어통탕, 갯장어회무침 맛집",경상남도 고성군 삼산면 두포1길 133,34.9047013,128.2762821,경상
show,한국인의 밥상,군령포하모자연산횟집,restaurant,한국인의밥상 183회 갯장어곰국/갯장어샤부샤부 맛집,경상남도 고성군 삼산면 두포5길 426,34.9172326,128.2973173,경상
show,한국인의 밥상,행복베이커리,restaurant,"한국인의밥상 560회 시금치비스킷슈, 크림빵 맛집",경상남도 남해군 남해읍 화전로 87,34.8390193,127.8938886,경상
show,한국인의 밥상,호원정,restaurant,한국인의밥상 579회 멸치쌈밥 맛집,경상남도 남해군 창선면 동부대로 1946,34.8366974,128.0020556,경상
show,한국인의 밥상,옛날꼼장어집,restaurant,"한국인의밥상 528회 곰장어구이, 선지국수 맛집",경상남도 밀양시 삼랑진읍 외송3길 15,35.3974604,128.8374104,경상
show,한국인의 밥상,제일전복횟집,restaurant,한국인의밥상 480회 겟장어데침회 맛집,경상남도 사천시 어시장길 7,34.9273356,128.0682482,경상
show,한국인의 밥상,늘비식당,restaurant,한국인의밥상 96회 어탕국수 맛집,경상남도 산청군 생초면 산수로 1030-18,35.4925524,127.8353001,경상
show,한국인의 밥상,산들바람,restaurant,"한국인의밥상 228회 연잎밥, 와송참나물초무침 맛집",경상남도 양산시 하북면 신평강변로 82,35.4928945,129.0812245,경상
show,한국인의 밥상,다시식당,restaurant,한국인의밥상 181회 소바 맛집,경상남도 의령군 의령읍 의병로18길 6,35.3192954,128.2603805,경상
show,한국인의 밥상,동경복집,restaurant,"한국인의밥상 307회 복국, 복어매운탕 맛집",경상남도 창원시 마산합포구 복요리로 8-2,35.2043992,128.579717,경상
show,한국인의 밥상,창원아구촌,restaurant,"한국인의밥상 307회 복어찜, 복어수육 맛집",경상남도 창원시 의창구 의창대로211번길 29,35.264225,128.6203567,경상
show,한국인의 밥상,동호횟집,restaurant,한국인의밥상 258회 피조개 맛집,경상남도 창원시 진해구 진희로 31,35.1443836,128.6729406,경상
show,한국인의 밥상,봉이포장마차,restaurant,한국인의밥상 547회 고등어회무침/고등어회/고등어죽/고등어콩가루부침 맛집,경상남도 통영시 욕지면 자부포길 38-16,34.6352978,128.2695876,경상
show,한국인의 밥상,한산황복명가,restaurant,"한국인의밥상 307회 양식복어, 복어 맛집",경상남도 통영시 한산면 여차길 403-21,34.812365,128.4770891,경상
show,한국인의 밥상,선창횟집,restaurant,한국인의밥상 480회 참숭어회/참숭어통튀김/참숭어미역국접기 맛집,경상남도 하동군 금남면 중평해안길 139,34.9736022,127.9102218,경상
show,한국인의 밥상,청학이머무르는 산삼마루,restaurant,한국인의밥상 237회 토란대배다구찜/토란대산메기탕 맛집,경상남도 하동군 청암면 청학로 2533-7,35.1929251,127.7620166,경상
show,한국인의 밥상,해성재첩식당,restaurant,"한국인의밥상 583회 참게장, 메기찜, 재첩초무침 맛집",경상남도 하동군 하동읍 섬진강대로 1877,35.0584549,127.766922,경상
show,한국인의 밥상,설송식당,restaurant,한국인의밥상 174회 은어 맛집,경상남도 하동군 화개면 화개로 6-1,35.189154,127.6226237,경상
show,한국인의 밥상,육십령식당,restaurant,"한국인의밥상 332회 시래깃국, 막걸리찐빵 맛집",경상남도 함양군 서상면 육십령앞길 2,35.7176803,127.6622026,경상
show,한국인의 밥상,황남빵,cafe,한국인의밥상 100회 황남빵 맛집,경상북도 경주시 태종로 783,35.8409498,129.2138559,경상
show,한국인의 밥상,산들내식당,restaurant,한국인의밥상 83회 은어 맛집,경상북도 봉화군 명호면 청량로 1167,36.8592006,128.9004331,경상
show,한국인의 밥상,도촌송어회식당,restaurant,"한국인의밥상 541회 송어알구이, 송어구이, 송어알시래기조림, 철갑상어회 맛집",경상북도 봉화군 봉화읍 마냉이길 48,36.8829731,128.6849153,경상
show,한국인의 밥상,도림사,restaurant,한국인의밥상 감 맛집,경상북도 상주시 서곡1길 96-43,36.3970794,128.1908625,경상
show,한국인의 밥상,일직식당,restaurant,한국인의밥상 44회 간고등어구이/간고등어탕 맛집,경상북도 안동시 경동로 676 매일신문사,36.5629365,128.7319484,경상
show,한국인의 밥상,농가맛집뜰,restaurant,"한국인의밥상 547회 된장고등어찜, 고등어치자찜, 고등어오색말이 맛집",경상북도 안동시 와룡면 왼마길 21-10,36.606002,128.758283,경상
show,한국인의 밥상,김서방대게수산,restaurant,"한국인의밥상 447회 물메기찜, 모둠생선술찜, 묵은지청어알찜 맛집",경상북도 영덕군 축산면 경정3길 14-1,36.4751603,129.4329512,경상
show,한국인의 밥상,순흥전통묵집,restaurant,한국인의밥상 49회 메밀묵 맛집,경상북도 영주시 순흥면 순흥로39번길 21,36.9133734,128.5750109,경상
show,한국인의 밥상,영주칠향계,restaurant,한국인의밥상 453회 칠향계 맛집,경상북도 영주시 풍기읍 풍기로 57-21,36.870004,128.5243427,경상
show,한국인의 밥상,천금수산,restaurant,한국인의밥상 462회 독도새우 맛집,경상북도 울릉군 울릉읍 봉래길 6,37.4975086,130.9081488,경상
show,한국인의 밥상,호랑약소플라자,restaurant,한국인의밥상 462회 칡소 맛집,경상북도 울릉군 울릉읍 신리길 48,37.4723562,130.8761504,경상
show,한국인의 밥상,웰빙하우스,restaurant,한국인의밥상 192회 토종닭콩나물찜 맛집,경상북도 청송군 청송읍 휴양단지길 34-1,36.4433224,129.0720542,경상
show,한국인의 밥상,진강수산식당,restaurant,한국인의밥상 47회 과메기 맛집,경상북도 포항시 남구 구룡포읍 구룡포길 55-1,35.989758,129.552243,경상
show,한국인의 밥상,자연산횟집,restaurant,"한국인의밥상 230회 참가자미물회, 말린가자미찜 맛집",경상북도 포항시 남구 구룡포읍 일출로62번길 9-17,36.0033255,129.5708081,경상
show,한국인의 밥상,영일만검은돌장어 본점,restaurant,한국인의밥상 320회 돌장어 맛집,경상북도 포항시 남구 동해면 호미로2490번길 12,36.0251004,129.5037455,경상
show,한국인의 밥상,태영수산,restaurant,한국인의밥상 47회 개복치 맛집,경상북도 포항시 북구 죽도시장2길 26,36.0346264,129.368849,경상
show,한국인의 밥상,복만수산,restaurant,"한국인의밥상 491회 두치초무침, 돔배기산적, 홀데기밥식해 맛집",경상북도 포항시 북구 죽도시장5길 6-16,36.0354389,129.3669101,경상
show,한국인의 밥상,독도사랑,restaurant,한국인의밥상 203회 청어 맛집,경상북도 포항시 북구 죽도시장9길 12-2,36.0362377,129.3678227,경상
show,한국인의 밥상,연다라횟집,restaurant,한국인의밥상 230회 된장물회 맛집,경상북도 포항시 북구 죽도시장길 36,36.0352353,129.3694287,경상
show,한국인의 밥상,동성호횟집,restaurant,한국인의밥상 82회 물회 맛집,경상북도 포항시 북구 학전로 15,36.0543459,129.3739084,경상
show,한국인의 밥상,빛고을흑염소광주본점,restaurant,"한국인의밥상 232회 흑염소탕, 흑염소수육 맛집",광주광역시 서구 내방로 19,35.1591047,126.842787,광주
show,한국인의 밥상,해금강,restaurant,한국인의밥상 132회 복어불고기 맛집,대구광역시 동구 신암남로 133,35.8816194,128.6293522,대구
show,한국인의 밥상,국일따로국밥,restaurant,한국인의밥상 132회 따로국밥 맛집,대구광역시 중구 국채보상로 571,35.87112,128.5932164,대구
show,한국인의 밥상,부산안면옥,restaurant,한국인의밥상 178회 어복쟁반/평양냉면 맛집,대구광역시 중구 국채보상로125길 4,35.8706378,128.5988394,대구
show,한국인의 밥상,제일콩국,restaurant,한국인의밥상 349회 콩국 맛집,대구광역시 중구 남산로6안길 47,35.8583421,128.5861422,대구
show,한국인의 밥상,방천찌짐,restaurant,"한국인의밥상 132회 부추전, 배추전 맛집",대구광역시 중구 달구벌대로446길 3,35.8621788,128.6060559,대구
show,한국인의 밥상,솔밭묵집,restaurant,한국인의밥상 488회 채묵/묵말랭이잡채/묵전 맛집,대전광역시 유성구 관용로 51,36.4153663,127.3819567,대전
show,한국인의 밥상,수연횟집,restaurant,한국인의밥상 510회 웅어 맛집,부산광역시 강서구 낙동남로682번가길 47,35.1212702,128.8939934,부산
show,한국인의 밥상,기장해변짚불곰장어,restaurant,한국인의밥상 289회 짚불곰장어구이/곰장어된장국 맛집,부산광역시 기장군 기장읍 공수2길 11,35.1854175,129.2116287,부산
show,한국인의 밥상,일광수산횟집,restaurant,한국인의밥상 61회 복어회 맛집,부산광역시 기장군 일광면 학리등대로 74,35.2577472,129.2452499,부산
show,한국인의 밥상,구룡가식당,restaurant,한국인의밥상 117회 붕장어 맛집,부산광역시 기장군 일광읍 박영준길 3,35.2987844,129.25784,부산
show,한국인의 밥상,백년식당 내호냉면 본점,restaurant,한국인의밥상 104회 냉면 맛집,부산광역시 남구 우암번영로26번길 17,35.1264978,129.0708729,부산
show,한국인의 밥상,함흥냉면갈비,restaurant,한국인의밥상 124회 냉면 맛집,부산광역시 서구 구덕로124번길 55,35.0991955,129.0226518,부산
show,한국인의 밥상,송도수산,restaurant,한국인의밥상 189회 건고등어 맛집,부산광역시 서구 원양로 35 국제수산물도매시장,35.0597759,129.0104975,부산
show,한국인의 밥상,달뜨네,restaurant,한국인의밥상 289회 시락국밥/회비빔밥 맛집,부산광역시 영도구 절영로 205,35.0794042,129.0449779,부산
show,한국인의 밥상,쿠노이치,restaurant,한국인의밥상 196회 일본어묵 맛집,부산광역시 중구 광복로49번길 37-3,35.1026303,129.0301455,부산
show,한국인의 밥상,남마담집,restaurant,한국인의밥상 44회 고갈비 맛집,부산광역시 중구 광복로67번길 22,35.0994462,129.0319919,부산
show,한국인의 밥상,원조 깡통골목 비빔당면,restaurant,한국인의밥상 104회 비빔당면 맛집,부산광역시 중구 중구로47번길 28,35.1022942,129.0264186,부산
show,한국인의 밥상,밀양집,restaurant,한국인의밥상 246회 돼지국밥 맛집,부산광역시 중구 중구로47번길 35,35.1021681,129.0259761,부산
show,한국인의 밥상,몽,restaurant,한국인의밥상 189회 절임고등어회 맛집,부산광역시 해운대구 달맞이길 120,35.1574096,129.1755364,부산
show,한국인의 밥상,금수복국 해운대본점,restaurant,한국인의밥상 61회 뚝배기복국 맛집,부산광역시 해운대구 중동1로43번길 23,35.1624205,129.1645061,부산
show,한국인의 밥상,더담,restaurant,한국인의밥상 200회 모던한정식 맛집,서울특별시 마포구 와우산로29길 44 201호,37.5557044,126.9277559,서울
show,한국인의 밥상,더 리버사이드호텔 따뚱,restaurant,한국인의밥상 222회 베이징덕 맛집,서울특별시 서초구 강남대로107길 6 본관 2층,37.5185318,127.0180723,서울
show,한국인의 밥상,문츠 바베큐,restaurant,한국인의밥상 573회 훈연바베큐 맛집,서울특별시 성동구 연무장5길 6,37.5436127,127.0524092,서울
show,한국인의 밥상,동영해장국,restaurant,한국인의밥상 442회 선지해장국 맛집,서울특별시 성북구 오패산로 6,37.6031248,127.0381779,서울
show,한국인의 밥상,봉피양 방이점,restaurant,한국인의밥상 178회 냉면 맛집,서울특별시 송파구 양재대로71길 1-4,37.5101887,127.126001,서울
show,한국인의 밥상,대원식당,restaurant,한국인의밥상 547회 생선구이백반 맛집,서울특별시 용산구 한강대로62나길 16-1,37.5343045,126.9746967,서울
show,한국인의 밥상,할매집,restaurant,한국인의밥상 453회 감자탕 맛집,서울특별시 종로구 사직로12길 1-5,37.5756335,126.9714088,서울
show,한국인의 밥상,유진식당,restaurant,한국인의밥상 138회 녹두전 맛집,서울특별시 종로구 종로17길 40,37.5719638,126.9883198,서울
show,한국인의 밥상,청진옥,restaurant,한국인의밥상 108회 해장국 맛집,서울특별시 종로구 종로3길 32,37.5716911,126.9794619,서울
show,한국인의 밥상,영순이네 곱창,restaurant,한국인의밥상 442회 곱창 맛집,서울특별시 종로구 창신2길 3,37.572493,127.0104678,서울
show,한국인의 밥상,남해식당,restaurant,한국인의밥상 347회 칼국수 맛집,서울특별시 중구 남대문시장4길 42-1,37.5582768,126.9769987,서울
show,한국인의 밥상,처가집,restaurant,"한국인의밥상 526회 이북식찜닭, 만두 맛집",서울특별시 중구 동호로11가길 22,37.5529802,127.0082213,서울
show,한국인의 밥상,이북만두,restaurant,한국인의밥상 152회 평양만두 맛집,서울특별시 중구 무교로 17-13,37.5672148,126.9785303,서울
show,한국인의 밥상,을지다방,cafe,한국인의밥상 442회 쌍화차 맛집,서울특별시 중구 을지로 124-1 2층,37.5660834,126.9916672,서울
show,한국인의 밥상,규반,restaurant,"한국인의밥상 553회 분탕, 녹두나화, 탕평채 맛집",서울특별시 중구 을지로 29 1F,37.5664434,126.981022,서울
show,한국인의 밥상,뚱뚱이할머니집,restaurant,한국인의밥상 349회 족발 맛집,서울특별시 중구 장충단로 174-1,37.560423,127.005833,서울
show,한국인의 밥상,우래옥,restaurant,한국인의밥상 178회 불고기 맛집,서울특별시 중구 창경궁로 62-29,37.5681851,126.9987092,서울
show,한국인의 밥상,을지로 통일집,restaurant,"한국인의밥상 442회 콩나물된장찌개, 돼지고기김치찌개 맛집",서울특별시 중구 충무로 68-12,37.5671941,126.9931114,서울
show,한국인의 밥상,만복래숯불구이,restaurant,"한국인의밥상 220회 불고기, 깻잎장아찌 맛집",울산광역시 울주군 두동면 두동로 1789,35.6694016,129.2095015,울산
show,한국인의 밥상,소망호,restaurant,한국인의밥상 274회 밴댕이 맛집,인천광역시 강화군 길상면 해안남로619번길 24,37.5986113,126.4961601,인천
show,한국인의 밥상,창덕호횟집,restaurant,한국인의밥상 195회 갈비젓국/젓새우찜 맛집,인천광역시 강화군 삼산면 어류정길177번길 117,37.6453519,126.3435131,인천
show,한국인의 밥상,형제호,restaurant,한국인의밥상 125회 밴댕이 맛집,인천광역시 강화군 하점면 창후리 722,37.7675688,126.3600262,인천
show,한국인의 밥상,송미옥,restaurant,한국인의밥상 485회 밀복중탕 맛집,인천광역시 동구 화도진로5번길 11-3,37.473328,126.6360547,인천
show,한국인의 밥상,물레방아,restaurant,한국인의밥상 485회 한치보쌈 맛집,인천광역시 동구 화수로 80-1,37.4851473,126.6306591,인천
show,한국인의 밥상,일미화평동냉면,restaurant,한국인의밥상 182회 냉면 맛집,인천광역시 동구 화평로 18,37.4785026,126.6295197,인천
show,한국인의 밥상,미영식당,restaurant,한국인의밥상 71회 갱국 맛집,인천광역시 옹진군 연평면 연평로137번길 42,37.6611027,125.7031577,인천
show,한국인의 밥상,영흥가든,restaurant,"한국인의밥상 485회 반건조우럭굴찜, 바지락고추장찌개 맛집",인천광역시 옹진군 영흥면 영흥북로35번길 80,37.259512,126.4990942,인천
show,한국인의 밥상,명월집,restaurant,한국인의밥상 182회 김치찌개 맛집,인천광역시 중구 신포로23번길 41,37.4719892,126.6227054,인천
show,한국인의 밥상,경인면옥,restaurant,"한국인의밥상 63회, 178회 냉면 맛집",인천광역시 중구 신포로46번길 38,37.4724802,126.6281951,인천
show,한국인의 밥상,풍미,restaurant,"한국인의밥상 485회 중국식갓절임수육, 산둥식전골 맛집",인천광역시 중구 차이나타운로 56-1,37.4746509,126.6183153,인천
show,한국인의 밥상,신일복집,restaurant,한국인의밥상 182회 아귀찜 맛집,인천광역시 중구 차이나타운로44번길 30 신일,37.4756996,126.6178438,인천
show,한국인의 밥상,청자골종가집,restaurant,한국인의밥상 85회 한정식 맛집,전라남도 강진군 군동면 종합운동장길 106-11,34.6471253,126.78394,전라
show,한국인의 밥상,가우도수산,restaurant,한국인의밥상 368회 노랑가오리 맛집,전라남도 강진군 도암면 월곶로 476,34.5275627,126.7720917,전라
show,한국인의 밥상,성하수산,restaurant,한국인의밥상 209회 김 맛집,전라남도 강진군 마량면 서중길 3,34.4569011,126.8155457,전라
show,한국인의 밥상,청솔가든,restaurant,한국인의밥상 118회 참게가리수제비/참게탕 맛집,전라남도 곡성군 오곡면 대황강로 1560,35.18822,127.369361,전라
show,한국인의 밥상,금목서 광양불고기,restaurant,한국인의밥상 220회 불고기/죽순떡갈비 맛집,전라남도 광양시 광양읍 읍성길 199,34.9775407,127.5870593,전라
show,한국인의 밥상,영일수산,restaurant,한국인의밥상 116회 강굴 맛집,전라남도 광양시 태인길 76,34.9448698,127.7438162,전라
show,한국인의 밥상,목월빵집,cafe,한국인의밥상 393회 빵 맛집,전라남도 구례군 구례읍 서시천로 85,35.2148073,127.4659156,전라
show,한국인의 밥상,쑥부쟁이 카페,restaurant,한국인의밥상 309회 쑥부쟁이자반/쑥부쟁이나물 맛집,전라남도 구례군 산동면 지리산온천로 72,35.3144149,127.4558677,전라
show,한국인의 밥상,용궁가든,restaurant,한국인의밥상 517회 은어/쏘가리수제비매운탕 맛집,전라남도 구례군 토지면 섬진강대로 4559,35.199213,127.5739769,전라
show,한국인의 밥상,강촌장어,restaurant,한국인의밥상 163회 장어구이 맛집,전라남도 나주시 구진포로 157,35.0058664,126.6813433,전라
show,한국인의 밥상,나주곰탕노안집,restaurant,한국인의밥상 52회 곰탕 맛집,전라남도 나주시 금성관길 1-3,35.0313943,126.7165578,전라
show,한국인의 밥상,나주곰탕하얀집,restaurant,한국인의밥상 163회 나주곰탕 맛집,전라남도 나주시 금성관길 6-1,35.032244,126.7170409,전라
show,한국인의 밥상,전통식당,restaurant,한국인의밥상 414회 숙주불고기 맛집,전라남도 담양군 고서면 고읍현길 38-4,35.2079857,126.9867314,전라
show,한국인의 밥상,두암식당,restaurant,한국인의밥상 441회 삼겹살짚불구이 맛집,전라남도 무안군 몽탄면 우명길 52,34.9653953,126.5189309,전라
show,한국인의 밥상,승달가든,restaurant,한국인의밥상 481회 육회낙지무침 맛집,전라남도 무안군 무안읍 면성2길 27,34.9905657,126.4775429,전라
show,한국인의 밥상,유성식육점,restaurant,한국인의밥상 481회 돼지고기 맛집,전라남도 무안군 무안읍 무안중앙로 29,34.989232,126.4757692,전라
show,한국인의 밥상,홀통장횟집,restaurant,"한국인의밥상 481회 낙지대롱탕, 기수식용해파리물회 맛집",전라남도 무안군 현경면 홀통길 198,35.0614846,126.3322409,전라
show,한국인의 밥상,두무포산장,restaurant,"한국인의밥상 234회 짱뚱어애구이, 짱뚱어전골 맛집",전라남도 보성군 벌교읍 장호길 697-9,34.8364043,127.4120225,전라
show,한국인의 밥상,보광식당,restaurant,"한국인의밥상 251회 삭힌간재미, 간재미된장국 맛집",전라남도 신안군 도초면 불섬길 85-12,34.7156496,125.9364298,전라
show,한국인의 밥상,오죽헌한정식,restaurant,한국인의밥상 68회 금풍생이구이 맛집,전라남도 여수시 시청서1길 36,34.7583351,127.6611052,전라
show,한국인의 밥상,상아식당,restaurant,한국인의밥상 68회 우거지통장어탕 맛집,전라남도 여수시 어항단지로 21,34.7253121,127.7125587,전라
show,한국인의 밥상,바다하다,restaurant,한국인의밥상 576회 프리미엄디저트어묵 맛집,전라남도 영광군 법성면 법성포로 69,35.3582324,126.4442042,전라
show,한국인의 밥상,월출산힘찬민물장어,restaurant,한국인의밥상 378회 장어 맛집,전라남도 영암군 영암읍 영암로 1359-12,34.7940154,126.6781926,전라
show,한국인의 밥상,거북선숯불풍천장어,restaurant,한국인의밥상 78회 장어 맛집,전라북도 고창군 상하면 고리포길 199,35.4328962,126.4336972,전라
show,한국인의 밥상,빈해원,restaurant,한국인의밥상 465회 짜장면 맛집,전라북도 군산시 동령길 57,35.9888078,126.7139815,전라
show,한국인의 밥상,지미원,restaurant,한국인의밥상 282회 한정식 맛집,전라북도 군산시 부곡1길 6,35.9571138,126.6885409,전라
show,한국인의 밥상,이성당,cafe,한국인의밥상 133회 단팥빵 맛집,전라북도 군산시 중앙로 177 이성당,35.9872026,126.7112691,전라
show,한국인의 밥상,박토랑,restaurant,"한국인의밥상 185회 박고지들깨탕, 박속된장무침 맛집",전라북도 남원시 광한서로 50,35.4055375,127.3782114,전라
show,한국인의 밥상,누운골,restaurant,한국인의밥상 534회 석이백숙 맛집,전라북도 남원시 산내면 와운길 253,35.3625939,127.5925115,전라
show,한국인의 밥상,섬마을,restaurant,한국인의밥상 327회 어죽 맛집,전라북도 무주군 무주읍 내도로 126,36.0167105,127.6450692,전라
show,한국인의 밥상,옛날장터국밥,restaurant,"한국인의밥상 241회 순대국밥, 순대수육 맛집",전라북도 무주군 설천면 삼도봉로 11,36.0100086,127.7882378,전라
show,한국인의 밥상,보람횟집,restaurant,한국인의밥상 121회 생선회 맛집,전라북도 부안군 부안읍 시장길 6,35.7274199,126.7330426,전라
show,한국인의 밥상,정순순대,restaurant,"한국인의밥상 488회 피순대, 순대국밥 맛집",전라북도 익산시 중앙로1길 24-9,35.9416038,126.9495216,전라
show,한국인의 밥상,진미식당,restaurant,한국인의밥상 193회 황등비빔밥/육회 맛집,전라북도 익산시 황등면 황등로 158,36.0058669,126.9448929,전라
show,한국인의 밥상,감로헌,restaurant,한국인의밥상 567회 약선정식 맛집,전라북도 전주시 덕진구 권삼득로 247,35.8394056,127.1328453,전라
show,한국인의 밥상,무궁화한정식,restaurant,한국인의밥상 184회 한정식 맛집,전라북도 전주시 덕진구 권삼득로 436,35.8500486,127.1171775,전라
show,한국인의 밥상,진미반점,restaurant,한국인의밥상 184회 된장짜장 맛집,전라북도 전주시 덕진구 명주3길 19-2,35.8433239,127.1483987,전라
show,한국인의 밥상,궁,restaurant,한국인의밥상 184회 한정식 맛집,전라북도 전주시 완산구 천잠로 337 궁,35.817038,127.0930386,전라
show,한국인의 밥상,섬바위가든,restaurant,한국인의밥상 262회 민물고기매운탕/어죽 맛집,전라북도 진안군 용담면 안용로 910,35.9559804,127.5215176,전라
show,한국인의 밥상,올랭이와 물꾸럭,restaurant,한국인의밥상 97회 방어 맛집,제주특별자치도 서귀포시 대정읍 신영로 93-5,33.2210562,126.2529388,제주
show,한국인의 밥상,용림식당,restaurant,한국인의밥상 97회 방어 맛집,제주특별자치도 서귀포시 안덕면 사계남로 170-1,33.2284388,126.3080954,제주
show,한국인의 밥상,광명식당,restaurant,한국인의밥상 171회 순대국수 맛집,제주특별자치도 제주시 동문로4길 9 동문공설시장,33.5120807,126.5283388,제주
show,한국인의 밥상,신등대 낚시민박&식당,restaurant,"한국인의밥상 341회 돔찜, 문어꼬치 맛집",제주특별자치도 제주시 추자면 추자로 12 1층,33.9632897,126.2976894,제주
show,한국인의 밥상,귀빈식당,restaurant,"한국인의밥상 341회 엉겅퀴삼치국, 삼치껍질젓 맛집",제주특별자치도 제주시 추자면 추자로 14-4,33.9636381,126.2975938,제주
show,한국인의 밥상,서창집,restaurant,"한국인의밥상 195회 두부젓국찌개, 연탄돼지고기구이 맛집",충청남도 논산시 강경읍 계백로167번길 54-6,36.1623025,127.0151182,충청
show,한국인의 밥상,황산옥,restaurant,한국인의밥상 169회 웅어젓갈/웅어회무침 맛집,충청남도 논산시 강경읍 금백로 34,36.156397,127.0092698,충청
show,한국인의 밥상,조희숙의 상록수 향토음식 체험장,restaurant,한국인의밥상 73회 시골밥상 맛집,충청남도 당진시 송악읍 송악로 784-14,36.9428861,126.7555765,충청
show,한국인의 밥상,삽시도회식당,restaurant,한국인의밥상 186회 우럭찜/꽃게무침 맛집,충청남도 보령시 오천면 삽시도1길 168-36,36.3502389,126.360633,충청
show,한국인의 밥상,서동한우 규암직영점,restaurant,한국인의밥상 573회 드라이 에이징 한돈 맛집,충청남도 부여군 규암면 호수로 105,36.2750177,126.8615812,충청
show,한국인의 밥상,서동한우 본점,restaurant,한국인의밥상 573회 드라이에이징한돈 맛집,충청남도 부여군 부여읍 성왕로 256,36.2829794,126.9154788,충청
show,한국인의 밥상,간월도 밀양,restaurant,한국인의밥상 581회 전어구이 맛집,충청남도 서산시 부석면 간월도2길 36,36.6061289,126.4157872,충청
show,한국인의 밥상,만풍호,restaurant,한국인의밥상 266회 자연산광어 맛집,"충청남도 서천군 서면 서인로 64 어촌계수산물센터 7호, 8호",36.1300521,126.5032398,충청
show,한국인의 밥상,서해바다로회센타,restaurant,한국인의밥상 476회 전어회무침/전어조림/전어구이 맛집,충청남도 서천군 서면 홍원길 97,36.155921,126.5001523,충청
show,한국인의 밥상,무진장집,restaurant,한국인의밥상 501회 능이오리백숙 맛집,충청남도 예산군 예산읍 산성공원2길 16,36.692318,126.8345816,충청
show,한국인의 밥상,천안옛날호두과자 본점,cafe,한국인의밥상 287회 호두과자 맛집,충청남도 천안시 동남구 대흥로 237-1,36.8090573,127.1475685,충청
show,한국인의 밥상,서해바다,restaurant,한국인의밥상 325회 전복찜/성게달걀찜 맛집,충청남도 태안군 근흥면 신진부두길 108,36.6811861,126.1353589,충청
show,한국인의 밥상,동백횟집,restaurant,한국인의밥상 266회 우럭 맛집,충청남도 태안군 원북면 옥파로 1175,36.8995194,126.2057019,충청
show,한국인의 밥상,신광상회,restaurant,"한국인의밥상 195회 새우젓, 김장김치 맛집",충청남도 홍성군 광천읍 광천로 150,36.489645,126.6179566,충청
show,한국인의 밥상,아영이네 수산,restaurant,한국인의밥상 291회 대하 맛집,충청남도 홍성군 서부면 남당항로 617,36.5705864,126.4668934,충청
show,한끼줍쇼,대관령 양떼목장,playground,한끼줍쇼에서 케이윌과 소유가 양으로 변신한 곳,강원도 평창군 대관령면 대관령마루길 483-32,37.689736,128.753045,강원
show,한끼줍쇼,렛츠런파크 서울,playground,한끼줍쇼에서 이승철과 존박이 갔던 경마장,경기도 과천시 경마공원대로 107,37.447394,127.015624,경기
show,한끼줍쇼,화성행궁,playground,한끼줍쇼에서 써니와 유리가 화성어차를 탄 곳,경기도 수원시 팔달구 정조로 825 ,37.2818191,127.013426,경기
show,한끼줍쇼,아시아출판문화정보센터,playground,한끼줍쇼에서 정려원과 임창정이 걸었던 곳,경기도 파주시 회동길 145,37.7082492,126.686674,경기
show,한끼줍쇼,황리단길,playground,한끼줍쇼에서 김아중과 한혜연이 간 경주 핫플,경상북도 경주시 태종로 746 ,35.836842,129.20966,경상
show,한끼줍쇼,영일대 해수욕장,playground,한끼줍쇼에서 김종민과 신지가 노래를 부른 곳,경상북도 포항시 북구 두호동 685-1,36.056163,129.378179,경상
