Name,Category,Score,Review_Num,Link,Addr
찬이네감자탕 본점,감자탕,4.2,115,https://place.map.kakao.com/13065905,"
강원특별자치도 정선군 사북읍 사북중앙로 35
(지번) 사북읍 사북리 369-31
"
탑골가든 본점,한식,4.0,62,https://place.map.kakao.com/11272440,"
강원특별자치도 춘천시 남산면 김유정로 427-12 탑골가든
(지번) 남산면 광판리 351
"
횡성한우촌,"육류,고기",4.2,22,https://place.map.kakao.com/19516035,"
강원특별자치도 강릉시 성덕포남로200번길 6 성덕포남로200번길 6
(지번) 포남동 1238-5
"
방림메밀막국수,국수,4.3,246,https://place.map.kakao.com/10398273,"
강원특별자치도 평창군 방림면 서동로 1323 1층
(지번) 방림면 방림리 1284-4
"
송이버섯마을,한식,4.2,257,https://place.map.kakao.com/7962903,"
강원특별자치도 양양군 양양읍 월리 339

"
일식당,일식집,4.2,81,https://place.map.kakao.com/1589702105,"
강원특별자치도 원주시 양지뜰4길 30
(지번) 반곡동 1853-5
"
보릿고개 원주시청점,한식,4.5,186,https://place.map.kakao.com/2050391004,"
강원특별자치도 원주시 시청로 15-1 3층
(지번) 무실동 1724-2
"
방가옥,갈비,3.8,456,https://place.map.kakao.com/940366076,"
강원특별자치도 원주시 남산로48번길 62
(지번) 명륜동 224
"
대관령한우타운,"육류,고기",3.1,259,https://place.map.kakao.com/9732079,"
강원특별자치도 평창군 대관령면 올림픽로 38
(지번) 대관령면 횡계리 376-46
"
국수닭,국수,4.3,169,https://place.map.kakao.com/15289881,"
강원특별자치도 춘천시 남춘로36번길 48
(지번) 퇴계동 947-2
"
선비촌,회,3.7,33,https://place.map.kakao.com/9164625,"
강원특별자치도 평창군 용평면 운두령로 601-4
(지번) 용평면 노동리 352-7
"
제주해인물회,회,3.9,366,https://place.map.kakao.com/13320038,"
강원특별자치도 강릉시 사천면 진리해변길 68-9
(지번) 사천면 사천진리 2-94
"
옛날원대막국수,국수,4.4,445,https://place.map.kakao.com/10692233,"
강원특별자치도 인제군 인제읍 자작나무숲길 1113
(지번) 인제읍 원대리 650-3
"
고향산천초당순두부,두부전문점,4.3,146,https://place.map.kakao.com/13302414,"
강원특별자치도 강릉시 난설헌로219번길 34
(지번) 초당동 433-1
"
만석닭강정 안목직영점,닭강정,3.4,232,https://place.map.kakao.com/46552981,"
강원특별자치도 강릉시 창해로2번길 32 2층
(지번) 견소동 161
"
소울로스터리커피,커피전문점,3.9,161,https://place.map.kakao.com/1713681989,"
강원특별자치도 춘천시 동면 소양강로 526
(지번) 동면 지내리 688-3
"
다물선횟집,회,4.1,2054,https://place.map.kakao.com/13116540,"
강원특별자치도 강릉시 주문진읍 해안로 1767-2 1층
(지번) 주문진읍 주문리 312-338
"
