Name,Category,Score,Review_Num,Link,Addr
하이디라오 명동점,중국요리,4.1,805,https://place.map.kakao.com/1820258951,"
서울 중구 명동3길 36 마이티빌딩 1층
(지번) 을지로2가 199-13
"
일일향 마포점,중국요리,3.1,90,https://place.map.kakao.com/2147382484,"
서울 마포구 새창로2길 15-2
(지번) 도화동 179-2
"
감동식당,한식,4.8,672,https://place.map.kakao.com/1317959049,"
서울 노원구 한글비석로47길 58 1층
(지번) 상계동 434-49
"
올리브에비뉴,양식,3.0,240,https://place.map.kakao.com/15274115,"
서울 서초구 방배천로 11 파스텔시티 6층
(지번) 방배동 444-3
"
남산도담,한식,3.6,1214,https://place.map.kakao.com/1788524968,"
서울 중구 수표로6길 37-1 1층
(지번) 충무로3가 28-2
"
로마옥 도곡,양식,3.7,477,https://place.map.kakao.com/237005010,"
서울 강남구 강남대로48길 11 1층
(지번) 도곡동 948-13
"
칙피스 가로수길점,샐러드,4.1,197,https://place.map.kakao.com/714223410,"
서울 강남구 강남대로152길 69 1층
(지번) 신사동 540-18
"
이자카야나무 강남2호점,일본식주점,3.5,45,https://place.map.kakao.com/24787743,"
서울 강남구 강남대로78길 8 지하1층
(지번) 역삼동 831-3
"
부타이 1막,일식,3.9,799,https://place.map.kakao.com/1337569618,"
서울 강남구 테헤란로88길 22 지하1층
(지번) 대치동 956-6
"
설마중,갈비,3.5,1576,https://place.map.kakao.com/26410902,"
서울 서초구 남부순환로 2648
(지번) 양재동 2-3
"
도삭면공방,중식,4.1,271,https://place.map.kakao.com/1181524598,"
서울 송파구 백제고분로7길 8-12 승현빌딩 1층
(지번) 잠실동 195-10
"
봉우이층집,"육류,고기",3.8,616,https://place.map.kakao.com/27511865,"
서울 강남구 봉은사로18길 76 2층
(지번) 역삼동 619-14
"
크래프트라인,"호프,요리주점",4.4,658,https://place.map.kakao.com/27272547,"
서울 관악구 과천대로 947 사당타워 지하1층
(지번) 남현동 1061-23
"
마노디셰프 강남점,이탈리안,4.2,456,https://place.map.kakao.com/7857136,"
서울 강남구 테헤란로 129 강남N타워 지하1층
(지번) 역삼동 648-9
"
회기왕족발보쌈,"족발,보쌈",3.5,292,https://place.map.kakao.com/8625453,"
서울 동대문구 회기로 158 1층
(지번) 회기동 45-52
"
땅코참숯구이 본점,"육류,고기",4.1,692,https://place.map.kakao.com/487116221,"
서울 성동구 행당로17길 26 1층
(지번) 행당동 292-34
"
덕후선생,중국요리,3.4,175,https://place.map.kakao.com/1545245527,"
서울 강남구 선릉로 822 유리빌딩 5층
(지번) 청담동 85-2
"
하이디라오 대학로점,아시아음식,4.0,556,https://place.map.kakao.com/731469845,"
서울 종로구 대학로 146 3층
(지번) 혜화동 90-18
"
