Name,Category,Score,Review_Num,Link,Addr
미스터초밥 방림DT점,"초밥,롤",3.1,2,https://place.map.kakao.com/1936572119,"
광주 남구 대남대로 85 2층
(지번) 방림동 382
"
신락원 첨단점,중국요리,2.8,10,https://place.map.kakao.com/10851901,"
광주 광산구 임방울대로825번길 21 2층
(지번) 쌍암동 682-4
"
테이트모던,양식,,324,https://place.map.kakao.com/1432794635,"
광주 서구 상무대로673번길 24
(지번) 마륵동 173-3
"
행복한담벼락,한식,,519,https://place.map.kakao.com/780171077,"
광주 동구 서석로85번길 2 1층
(지번) 대의동 35-4
"
동산회관 송정점,"육류,고기",4.6,47,https://place.map.kakao.com/1788093766,"
광주 광산구 송정로52번길 5 1층
(지번) 송정동 893-22
"
미네,일본식주점,3.8,33,https://place.map.kakao.com/126962018,"
광주 동구 동명로26번길 3
(지번) 동명동 155-10
"
곱창선생 용봉점,"곱창,막창",4.5,55,https://place.map.kakao.com/1581708234,"
광주 북구 용봉택지로 69 1층
(지번) 용봉동 1382-3
"
따봉시래기 용봉점,한식,4.5,988,https://place.map.kakao.com/1789496418,"
광주 북구 저불로 31 1층
(지번) 용봉동 1404-5
"
써브웨이 광주충장로점,샌드위치,3.2,10,https://place.map.kakao.com/1323553257,"
광주 동구 중앙로160번길 31-18
(지번) 황금동 69-3
"
백족발 신창점,"족발,보쌈",3.8,265,https://place.map.kakao.com/24847973,"
광주 광산구 왕버들로252번길 33 1층
(지번) 신창동 1256-1
"
베비에르과자점 풍암점,"제과,베이커리",3.5,91,https://place.map.kakao.com/25044039,"
광주 서구 풍암중앙로 37 106~109호
(지번) 풍암동 1121
"
고사리,카페,4.6,178,https://place.map.kakao.com/945345571,"
광주 동구 동명로 8-1 3층
(지번) 장동 58-69
"
티앗,카페,4.3,237,https://place.map.kakao.com/1969815297,"
광주 동구 동명로14번길 12
(지번) 동명동 154-47
"
나주식당,국밥,3.7,202,https://place.map.kakao.com/16634139,"
광주 동구 동계천로53번길 2 1층
(지번) 대인동 307-38
"
너와집,냉면,4.1,32,https://place.map.kakao.com/8243387,"
광주 북구 북문대로 154 1층
(지번) 운암동 1051-6
"
가족회관,한정식,3.1,478,https://place.map.kakao.com/8667074,"
광주 동구 동명로 50
(지번) 동명동 159-15
"
마한지,"육류,고기",4.2,138,https://place.map.kakao.com/8355613,"
광주 동구 문화전당로 37-2
(지번) 광산동 69
"
모토이시,"육류,고기",4.1,120,https://place.map.kakao.com/27508292,"
광주 북구 첨단연신로91번길 20-5
(지번) 신용동 716
"
저팔계,회,3.8,68,https://place.map.kakao.com/9389255,"
광주 남구 봉선중앙로123번길 16 1층
(지번) 봉선동 1119-19
"
한마음찌개,"찌개,전골",4.5,12,https://place.map.kakao.com/1566847736,"
광주 서구 상무민주로 7
(지번) 쌍촌동 969-15
"
어등회관,한식,3.6,40,https://place.map.kakao.com/17025759,"
광주 광산구 내상로15번길 40
(지번) 송정동 763-8
"
은하식육식당,"육류,고기",4.3,65,https://place.map.kakao.com/1506430259,"
광주 서구 월암신기길 163
(지번) 마륵동 164-14
"
현대국밥,국밥,4.0,60,https://place.map.kakao.com/1909758250,"
광주 광산구 송정로8번길 3
(지번) 송정동 855-3
"
커볶,커피전문점,3.5,142,https://place.map.kakao.com/26078597,"
광주 동구 지호로 161-7 1-2층
(지번) 지산동 67-5
"
사계진미 상무본점,닭요리,4.6,121,https://place.map.kakao.com/1770078983,"
광주 서구 상무번영로 37 1층
(지번) 치평동 1230-6
"
백년미가 유촌점,한정식,2.7,117,https://place.map.kakao.com/26513803,"
광주 서구 유덕로28번길 18 1층
(지번) 유촌동 145
"
산다화,"육류,고기",5.0,155,https://place.map.kakao.com/2118996820,"
광주 서구 운천로 253 2층 203호
(지번) 치평동 1223
"
하남목장,"육류,고기",3.7,32,https://place.map.kakao.com/902274375,"
광주 광산구 사암로216번길 10-15 1층
(지번) 우산동 1585-1
"
행복한임금님,한식,3.4,161,https://place.map.kakao.com/22763959,"
광주 서구 풍서우로 196 1,2층
(지번) 벽진동 267-1
"
짬뽕지존 광주매월점,중국요리,3.8,227,https://place.map.kakao.com/723030513,"
광주 서구 서광주로 31 1층
(지번) 매월동 751-10
"
온고당,한식,3.4,403,https://place.map.kakao.com/221975285,"
광주 서구 개산길 13-11 1층
(지번) 매월동 412
"
메가MGC커피 광주동천점,커피전문점,4.3,2,https://place.map.kakao.com/780157427,"
광주 서구 유림로98번길 41 102호
(지번) 동천동 636
"
금성식당,"육류,고기",3.4,107,https://place.map.kakao.com/21224205,"
광주 동구 제봉로222번길 2
(지번) 대인동 324-19
"
영창식당,"불고기,두루치기",4.1,140,https://place.map.kakao.com/11288696,"
광주 서구 천변좌로 243 2층
(지번) 양동 441
"
해담86,"매운탕,해물탕",4.8,22,https://place.map.kakao.com/517145974,"
광주 서구 금화로73번길 18-9 1층
(지번) 금호동 754-5
"
용궁수산,회,5.0,4,https://place.map.kakao.com/1358235005,"
광주 광산구 장신로20번안길 52-2 1층
(지번) 장덕동 1575
"
섬진강다슬기수제비,한식,3.1,43,https://place.map.kakao.com/21611177,"
광주 서구 계수로 71 1층
(지번) 쌍촌동 1325-8
"
무등콩물&남도국밥,한식,4.9,6,https://place.map.kakao.com/1229097079,"
광주 북구 군왕로18번길 3-1 1층
(지번) 풍향동 25-39
"
전라도이야기 첨단점,삼겹살,3.4,56,https://place.map.kakao.com/27261591,"
광주 광산구 첨단중앙로124번길 79 1층
(지번) 월계동 872-5
"
송하,한정식,4.1,12,https://place.map.kakao.com/9942364,"
광주 동구 문화전당로35번길 28-5
(지번) 불로동 146
"
신대성콩물 본점,국수,4.6,88,https://place.map.kakao.com/1494562637,"
광주 광산구 신가삼효로 12-15 1층
(지번) 신가동 975-7
"
오메오메,오리,4.1,45,https://place.map.kakao.com/1818968256,"
광주 광산구 왕버들로 113-2 가동 1층
(지번) 수완동 725-4
"
정원,일식집,3.8,4,https://place.map.kakao.com/26946297,"
광주 동구 백서로125번길 3
(지번) 금동 192-5
"
