Name,Category,Score,Review_Num,Link,Addr,ADDR_area
종로장군족발보쌈 신관,restaurant,4.2,5,https://place.map.kakao.com/15923398,서울 종로구 삼일대로28길 6(지번) 낙원동 59-10,서울
예향정 노원점,restaurant,4.7,607,https://place.map.kakao.com/140377526,서울 노원구 동일로217가길 31 청화빌딩 2층(지번) 상계동 735-4,서울
이남장 삼성점,restaurant,4.1,239,https://place.map.kakao.com/16649489,서울 강남구 봉은사로108길 21 1층(지번) 삼성동 165-12,서울
스내치 강남본점,restaurant,4.4,266,https://place.map.kakao.com/26412621,서울 강남구 학동로45길 3-4 1층(지번) 논현동 116-2,서울
청와옥 을지로점,restaurant,3.9,1834,https://place.map.kakao.com/502452137,서울 중구 을지로 110 1층 1호(지번) 을지로3가 346-1,서울
수정궁,restaurant,3.7,96,https://place.map.kakao.com/11833957,서울 도봉구 방학로 173(지번) 방학동 669-3,서울
로우키,cafe,4.3,501,https://place.map.kakao.com/1302549042,서울 성동구 연무장3길 6 1층(지번) 성수동2가 302-16,서울
백제정육점,restaurant,3.7,1057,https://place.map.kakao.com/26967162,서울 종로구 종로35길 34 1층(지번) 효제동 155,서울
고른햇살,restaurant,4.3,286,https://place.map.kakao.com/13086789,서울 성북구 개운사길 14 1층(지번) 안암동5가 101-28,서울
미성옥,restaurant,4.0,478,https://place.map.kakao.com/19157171,서울 중구 명동길 25-11 1층(지번) 명동1가 54-6,서울
파이프그라운드 한남,restaurant,3.9,1297,https://place.map.kakao.com/2069090006,서울 용산구 한남대로27길 66 지하1층(지번) 한남동 727-21,서울
후지,restaurant,4.8,107,https://place.map.kakao.com/10030025,서울 강남구 삼성로86길 23 1층(지번) 대치동 943-17,서울
앤트러사이트 합정점,cafe,3.6,290,https://place.map.kakao.com/12518512,서울 마포구 토정로5길 10(지번) 합정동 357-6,서울
천상가옥,cafe,3.5,632,https://place.map.kakao.com/1501931765,서울 성동구 성수이로14길 14 3층(지번) 성수동2가 322-4,서울
도적 홍대본점,restaurant,4.0,308,https://place.map.kakao.com/8256083,서울 마포구 어울마당로5길 3 1층(지번) 서교동 402-17,서울
일미집,restaurant,3.5,430,https://place.map.kakao.com/9921124,서울 용산구 후암로 1-1 1층(지번) 후암동 194-3,서울
더식당 명동본점,restaurant,3.9,170,https://place.map.kakao.com/26874878,서울 중구 명동10길 36 2층(지번) 명동2가 31-4,서울
팔로피자,restaurant,4.1,317,https://place.map.kakao.com/26820977,서울 마포구 양화로6길 9-20 1층(지번) 서교동 394-65,서울
아카라,restaurant,4.2,53,https://place.map.kakao.com/1207564995,서울 강남구 봉은사로43길 14(지번) 논현동 272-31,서울
진대감 서초점,restaurant,4.3,1707,https://place.map.kakao.com/816498360,서울 서초구 효령로55길 39 센트로빌딩 1층(지번) 서초동 1594-3,서울
마일스톤커피,cafe,4.5,890,https://place.map.kakao.com/22549791,서울 강남구 논현로159길 49 1층(지번) 신사동 554-4,서울
중화요리팔공,restaurant,4.1,602,https://place.map.kakao.com/1518802779,서울 관악구 남부순환로 1680 지하1층(지번) 신림동 10-621,서울
마노디셰프 삼성점,restaurant,3.9,386,https://place.map.kakao.com/8969599,서울 강남구 테헤란로87길 21 동성빌딩 지하1층(지번) 삼성동 158-9,서울
갓포아키 도산공원점,restaurant,4.3,101,https://place.map.kakao.com/19381618,서울 강남구 도산대로45길 8-3 2층(지번) 신사동 651-5,서울
하이디라오 건대점,restaurant,4.3,615,https://place.map.kakao.com/1026281815,서울 광진구 능동로 110 스타시티 영존 A동 1층(지번) 화양동 4-20,서울
브릭오븐,restaurant,3.5,335,https://place.map.kakao.com/19037502,서울 강남구 강남대로102길 31 2층(지번) 역삼동 617-4,서울
조선화로구이,restaurant,3.9,57,https://place.map.kakao.com/8520131,서울 마포구 월드컵북로 5(지번) 서교동 351-18,서울
비어룸,restaurant,3.9,258,https://place.map.kakao.com/1697940758,서울 강남구 강남대로98길 22(지번) 역삼동 817-37,서울
을지깐깐 을지로본점,restaurant,3.6,1217,https://place.map.kakao.com/1664194334,서울 중구 을지로12길 12 2층 201~202호(지번) 을지로3가 323,서울
원조두꺼비집불오징어,restaurant,4.2,501,https://place.map.kakao.com/25037411,서울 은평구 연서로28길 5 1-2층(지번) 대조동 185-30,서울
홍대 조선시대,restaurant,4.7,61,https://place.map.kakao.com/1985225055,서울 마포구 홍익로3길 44 지하1층(지번) 서교동 369-4,서울
미스터서왕만두,restaurant,4.4,177,https://place.map.kakao.com/26786725,서울 서대문구 신촌역로 16 103호(지번) 대현동 27-20,서울
카와카츠 본점,restaurant,4.1,608,https://place.map.kakao.com/1351221007,서울 마포구 동교로 126 광남벨라스아파트 1층 102호(지번) 서교동 465-1,서울
우오하나,restaurant,4.5,243,https://place.map.kakao.com/479540433,서울 강남구 압구정로2길 29 1층(지번) 신사동 521-1,서울
흑돈가 여의도직영점,restaurant,3.5,22,https://place.map.kakao.com/12643139,서울 영등포구 여의대방로69길 23 1층(지번) 여의도동 44-3,서울
진작,restaurant,4.0,1903,https://place.map.kakao.com/2029456983,서울 중구 수표로12길 12 1층(지번) 저동2가 46-27,서울
화통본가,restaurant,3.7,67,https://place.map.kakao.com/24049545,서울 종로구 수표로20길 33(지번) 종로3가 123-3,서울
크리에잇쿠키 역삼점,cafe,4.2,102,https://place.map.kakao.com/1850394240,서울 강남구 테헤란로25길 36 2층(지번) 역삼동 641-1,서울
소이연남,restaurant,4.0,614,https://place.map.kakao.com/25479306,서울 마포구 동교로 267 1층(지번) 연남동 229-67,서울
역전포장마차 홍대점,restaurant,4.4,237,https://place.map.kakao.com/1038780936,서울 마포구 양화로 183 효성홍익인간오피스텔 지하1층 B01호 역전포장마차(지번) 동교동 155-27,서울
사주카페 재미난조각가 압구정점,restaurant,3.5,106,https://place.map.kakao.com/11908344,서울 강남구 선릉로155길 13-2 1층(지번) 신사동 655-2,서울
함지곱창전문,restaurant,3.5,280,https://place.map.kakao.com/8153040,서울 강남구 학동로2길 33 1층(지번) 논현동 144-5,서울
홍대화덕피자,restaurant,4.5,256,https://place.map.kakao.com/17950425,서울 마포구 독막로7길 5 1층(지번) 합정동 411-16,서울
화목순대국,restaurant,3.6,1856,https://place.map.kakao.com/21423297,서울 영등포구 여의대방로 383 경도빌딩 1층(지번) 여의도동 44-14,서울
중경마라탕 강남역점,restaurant,3.7,191,https://place.map.kakao.com/1665040674,서울 강남구 테헤란로1길 44 2층(지번) 역삼동 619-17,서울
부민옥,restaurant,3.5,206,https://place.map.kakao.com/1346301870,서울 중구 다동길 24-12 1층(지번) 다동 177-2,서울
이미커피,cafe,4.1,512,https://place.map.kakao.com/15985522,서울 마포구 동교로25길 7 1층(지번) 동교동 201-10,서울
포비브라이트 광화문점,cafe,4.1,225,https://place.map.kakao.com/281666038,서울 종로구 새문안로 76 콘코디언빌딩 1층(지번) 신문로1가 115,서울
풍년집 선릉점,restaurant,4.7,127,https://place.map.kakao.com/7859872,서울 강남구 삼성로81길 34(지번) 대치동 894-18,서울
통큰갈비 신촌본점,restaurant,4.4,150,https://place.map.kakao.com/69756475,서울 서대문구 연세로5다길 40 1층(지번) 창천동 62-67,서울
경북손칼국수,restaurant,4.2,250,https://place.map.kakao.com/11833610,서울 동대문구 왕산로41길 4 1층(지번) 청량리동 444-7,서울
스타벅스 환구단점,cafe,4.5,159,https://place.map.kakao.com/22894118,서울 중구 소공로 112 반도조선아케이드(지번) 소공동 87-1,서울
카시,restaurant,4.3,222,https://place.map.kakao.com/760859476,서울 마포구 동교로34길 12 지하 1층(지번) 연남동 260-41,서울
신도림참족발 신도림점,restaurant,4.4,394,https://place.map.kakao.com/19401876,서울 구로구 경인로 661 신도림1차푸르지오상가 1층 158호(지번) 신도림동 337,서울
청와옥 석촌호수점,restaurant,3.5,665,https://place.map.kakao.com/1228208521,서울 송파구 삼학사로 96 1층(지번) 석촌동 2,서울
가람국시 논현동점,restaurant,3.7,45,https://place.map.kakao.com/8121093,서울 강남구 언주로135길 13 1층(지번) 논현동 83-19,서울
테이블포포,restaurant,3.7,135,https://place.map.kakao.com/14650440,서울 용산구 대사관로31길 25-12 5층(지번) 한남동 657-138,서울
오레노라멘 송파점,restaurant,4.4,575,https://place.map.kakao.com/1087614547,서울 송파구 백제고분로45길 17-3 1층 102호(지번) 송파동 42-6,서울
원조한치,restaurant,4.2,74,https://place.map.kakao.com/8025636,서울 중구 명동7길 14-5(지번) 명동1가 44-3,서울
초와밥,restaurant,4.0,474,https://place.map.kakao.com/27384429,서울 동작구 동작대로5길 8 2층(지번) 사당동 1031-13,서울
김돈이 본점,restaurant,4.2,565,https://place.map.kakao.com/12890589,서울 강남구 선릉로94길 9(지번) 삼성동 140-29,서울
마루,restaurant,4.2,4,https://place.map.kakao.com/27184809,서울 영등포구 국제금융로7길 15 여의쇼핑센터 1층(지번) 여의도동 30-3,서울
하이디라오 COEX점,restaurant,4.1,519,https://place.map.kakao.com/576159166,서울 강남구 테헤란로87길 58 컨벤션별관 지하2층 2A09호(지번) 삼성동 159,서울
삼육가 논현직영점,restaurant,3.9,122,https://place.map.kakao.com/27315574,"서울 강남구 강남대로114길 8 지하1층,1층(지번) 논현동 198",서울
썬더버드 청담점,restaurant,4.0,225,https://place.map.kakao.com/1779217087,서울 강남구 압구정로60길 18 1층(지번) 청담동 83-16,서울
황소랑 홍대점,restaurant,4.0,30,https://place.map.kakao.com/463727586,서울 마포구 와우산로29마길 23 1층(지번) 서교동 333-24,서울
연백냉면,restaurant,3.9,38,https://place.map.kakao.com/20512607,서울 송파구 새말로12길 7 1층(지번) 문정동 98,서울
무한미니훠궈,restaurant,4.2,166,https://place.map.kakao.com/1535895709,서울 강남구 테헤란로1길 28-5 제이엠빌딩 3층(지번) 역삼동 817-3,서울
아리차이 신림점,restaurant,4.0,90,https://place.map.kakao.com/8416287,서울 관악구 신림동길 4 1층(지번) 신림동 1430-11,서울
맛이차이나,restaurant,3.7,268,https://place.map.kakao.com/19032013,서울 마포구 독막로 68 2층(지번) 상수동 321-1,서울
참치공방 을지로점,restaurant,3.8,256,https://place.map.kakao.com/1807106843,서울 중구 남대문로 112 2~3층(지번) 남대문로1가 22-10,서울
장인닭갈비 홍대점,restaurant,3.9,1760,https://place.map.kakao.com/443293859,서울 마포구 어울마당로 111-1 1층(지번) 동교동 163-6,서울
애니홀,restaurant,4.1,48,https://place.map.kakao.com/27228456,서울 강남구 테헤란로77길 11-10 소망빌딩1층(지번) 삼성동 143-12,서울
육전식당 4호점,restaurant,4.2,151,https://place.map.kakao.com/741391811,서울 강남구 테헤란로8길 11-4 신도빌딩 1층(지번) 역삼동 823-10,서울
샤브20 서울발산역점,restaurant,4.0,45,https://place.map.kakao.com/1768952564,서울 강서구 공항대로 261 2층 205호(지번) 마곡동 727-1213,서울
해품장 팔팔장어 본점,restaurant,3.5,223,https://place.map.kakao.com/804932066,서울 노원구 노원로 192(지번) 하계동 69-8,서울
모힝비스트로,restaurant,3.9,207,https://place.map.kakao.com/18508537,서울 관악구 남부순환로226길 36 2층(지번) 봉천동 1598-6,서울
헤키,restaurant,4.6,949,https://place.map.kakao.com/1226420399,서울 마포구 동교로9길 33 1층(지번) 망원동 379-25,서울
이수족발,restaurant,3.6,430,https://place.map.kakao.com/16446389,서울 서초구 방배천로4길 42 1층(지번) 방배동 448-1,서울
카페이마,cafe,3.5,316,https://place.map.kakao.com/8045991,서울 종로구 세종대로 152 일민미술관 1층(지번) 세종로 139-8,서울
산왕반점 연남동본점,restaurant,3.6,43,https://place.map.kakao.com/26469821,서울 마포구 성미산로29안길 19-5 1층(지번) 연남동 241-17,서울
소연 서초점,restaurant,3.9,41,https://place.map.kakao.com/23641774,서울 서초구 반포대로30길 9 1층(지번) 서초동 1553-15,서울
부기우기,restaurant,3.8,102,https://place.map.kakao.com/615124608,서울 용산구 회나무로 21 2층(지번) 이태원동 278-8,서울
도셰프,restaurant,4.3,311,https://place.map.kakao.com/14712145,서울 서초구 강남대로89길 14 1층(지번) 반포동 707-8,서울
서울안심축산 마포용강점,restaurant,3.6,49,https://place.map.kakao.com/1833581741,서울 마포구 토정로35길 11 인우빌딩 지하1층(지번) 용강동 512,서울
한옥달,restaurant,4.1,50,https://place.map.kakao.com/701497750,서울 종로구 자하문로1가길 9 1층(지번) 체부동 68,서울
한우공방,restaurant,4.1,204,https://place.map.kakao.com/886708185,서울 종로구 종로9길 8 1층(지번) 인사동 263,서울
막내회집 본점,restaurant,3.8,249,https://place.map.kakao.com/10335617,서울 중구 남대문시장2가길 2 2층(지번) 남창동 50-48,서울
동어동락 삼성본점,restaurant,4.8,1529,https://place.map.kakao.com/1751054299,서울 강남구 삼성로96길 7 1층(지번) 삼성동 156-7,서울
한일산장,restaurant,3.8,55,https://place.map.kakao.com/22195292,서울 강북구 삼양로181길 239 1층(지번) 우이동 산 79,서울
훔볼트,cafe,3.6,121,https://place.map.kakao.com/1431819126,"서울 성동구 성수이로 58 P타워 지하 1층, 1, 2층(지번) 성수동2가 325-19",서울
이남장 본점,restaurant,4.0,161,https://place.map.kakao.com/10668060,서울 중구 삼일대로12길 16 1층(지번) 을지로2가 101-32,서울
테라로사 광화문점,cafe,4.0,202,https://place.map.kakao.com/24725284,서울 종로구 종로1길 50 더케이트윈타워 B동 1층(지번) 중학동 19,서울
바르미스시샤브 현대백화점 디큐브시티점,restaurant,3.7,304,https://place.map.kakao.com/25037136,서울 구로구 경인로 662 별관 3층(지번) 신도림동 692,서울
오레노라멘 인사점,restaurant,4.2,955,https://place.map.kakao.com/1179567185,서울 종로구 율곡로 49-4 1층 101호(지번) 안국동 159-2,서울
동북화과왕,restaurant,3.9,110,https://place.map.kakao.com/7838808,서울 종로구 종로46길 11 2층(지번) 창신동 463-1,서울
목포집 본점,restaurant,3.6,155,https://place.map.kakao.com/26314261,서울 강남구 강남대로152길 24(지번) 신사동 514-3,서울
락희옥 마포본점,restaurant,4.4,258,https://place.map.kakao.com/26843634,서울 마포구 백범로 170 공덕더샵아파트 101동 1층 1호(지번) 공덕동 478,서울
홍대최대포,restaurant,4.2,36,https://place.map.kakao.com/17590787,서울 마포구 양화로19길 10(지번) 동교동 154-17,서울
막내회집 본점,restaurant,3.8,249,https://place.map.kakao.com/10335617,서울 중구 남대문시장2가길 2 2층(지번) 남창동 50-48,서울
동어동락 삼성본점,restaurant,4.8,1529,https://place.map.kakao.com/1751054299,서울 강남구 삼성로96길 7 1층(지번) 삼성동 156-7,서울
한일산장,restaurant,3.8,55,https://place.map.kakao.com/22195292,서울 강북구 삼양로181길 239 1층(지번) 우이동 산 79,서울
훔볼트,cafe,3.6,121,https://place.map.kakao.com/1431819126,"서울 성동구 성수이로 58 P타워 지하 1층, 1, 2층(지번) 성수동2가 325-19",서울
이남장 본점,restaurant,4.0,161,https://place.map.kakao.com/10668060,서울 중구 삼일대로12길 16 1층(지번) 을지로2가 101-32,서울
테라로사 광화문점,cafe,4.0,202,https://place.map.kakao.com/24725284,서울 종로구 종로1길 50 더케이트윈타워 B동 1층(지번) 중학동 19,서울
바르미스시샤브 현대백화점 디큐브시티점,restaurant,3.7,304,https://place.map.kakao.com/25037136,서울 구로구 경인로 662 별관 3층(지번) 신도림동 692,서울
오레노라멘 인사점,restaurant,4.2,955,https://place.map.kakao.com/1179567185,서울 종로구 율곡로 49-4 1층 101호(지번) 안국동 159-2,서울
동북화과왕,restaurant,3.9,110,https://place.map.kakao.com/7838808,서울 종로구 종로46길 11 2층(지번) 창신동 463-1,서울
목포집 본점,restaurant,3.6,155,https://place.map.kakao.com/26314261,서울 강남구 강남대로152길 24(지번) 신사동 514-3,서울
락희옥 마포본점,restaurant,4.4,258,https://place.map.kakao.com/26843634,서울 마포구 백범로 170 공덕더샵아파트 101동 1층 1호(지번) 공덕동 478,서울
홍대최대포,restaurant,4.2,36,https://place.map.kakao.com/17590787,서울 마포구 양화로19길 10(지번) 동교동 154-17,서울
화기애애 본점,restaurant,4.2,1573,https://place.map.kakao.com/22651193,서울 광진구 아차산로31길 16 1층(지번) 화양동 8-37,서울
남매집,restaurant,3.6,91,https://place.map.kakao.com/17149624,서울 중구 남대문로1길 41 1-2층(지번) 북창동 19-1,서울
아르무아,cafe,3.8,314,https://place.map.kakao.com/61909173,서울 광진구 동일로22길 117-27 1-2층(지번) 화양동 5-32,서울
놀란치킨 선릉역점,restaurant,4.7,25,https://place.map.kakao.com/24245396,서울 강남구 테헤란로64길 9(지번) 대치동 890-49,서울
이고집쭈꾸미 사당직영점,restaurant,3.7,56,https://place.map.kakao.com/19093422,서울 서초구 방배천로2길 39-14(지번) 방배동 448-3,서울
마루심 반포점,restaurant,4.4,292,https://place.map.kakao.com/13582855,서울 서초구 고무래로10길 10 청구빌딩 1층(지번) 반포동 54-10,서울
오만지아,restaurant,4.2,230,https://place.map.kakao.com/365405863,서울 용산구 유엔빌리지길 14(지번) 한남동 274-13,서울
정선부뚜막,restaurant,3.5,141,https://place.map.kakao.com/1854321980,서울 성동구 서울숲6길 14 1층(지번) 성수동1가 668-13,서울
문래그집,restaurant,4.4,286,https://place.map.kakao.com/1143564293,서울 영등포구 선유로22길 3 유선빌딩 1층 102호(지번) 양평동1가 9-37,서울
화기애애 본점,restaurant,4.2,1573,https://place.map.kakao.com/22651193,서울 광진구 아차산로31길 16 1층(지번) 화양동 8-37,서울
남매집,restaurant,3.6,91,https://place.map.kakao.com/17149624,서울 중구 남대문로1길 41 1-2층(지번) 북창동 19-1,서울
아르무아,cafe,3.8,314,https://place.map.kakao.com/61909173,서울 광진구 동일로22길 117-27 1-2층(지번) 화양동 5-32,서울
놀란치킨 선릉역점,restaurant,4.7,25,https://place.map.kakao.com/24245396,서울 강남구 테헤란로64길 9(지번) 대치동 890-49,서울
이고집쭈꾸미 사당직영점,restaurant,3.7,56,https://place.map.kakao.com/19093422,서울 서초구 방배천로2길 39-14(지번) 방배동 448-3,서울
마루심 반포점,restaurant,4.4,292,https://place.map.kakao.com/13582855,서울 서초구 고무래로10길 10 청구빌딩 1층(지번) 반포동 54-10,서울
오만지아,restaurant,4.2,230,https://place.map.kakao.com/365405863,서울 용산구 유엔빌리지길 14(지번) 한남동 274-13,서울
정선부뚜막,restaurant,3.5,141,https://place.map.kakao.com/1854321980,서울 성동구 서울숲6길 14 1층(지번) 성수동1가 668-13,서울
문래그집,restaurant,4.4,286,https://place.map.kakao.com/1143564293,서울 영등포구 선유로22길 3 유선빌딩 1층 102호(지번) 양평동1가 9-37,서울
광주육전,restaurant,3.7,194,https://place.map.kakao.com/832441144,서울 강남구 학동로4길 45 1층(지번) 논현동 162,서울
도화곱창,restaurant,4.0,1956,https://place.map.kakao.com/919683164,서울 마포구 새창로2길 13 1층(지번) 도화동 179-7,서울
고궁의아침,restaurant,3.6,407,https://place.map.kakao.com/7826114,서울 종로구 창경궁로 158 1층(지번) 원남동 118-1,서울
스파카나폴리,restaurant,4.3,447,https://place.map.kakao.com/16050660,서울 마포구 양화로6길 28 2층(지번) 합정동 413-2,서울
미스터리브루잉컴퍼니,restaurant,4.1,199,https://place.map.kakao.com/668594192,서울 마포구 독막로 311 재화스퀘어 1층 101호(지번) 염리동 168-9,서울
메밀집,restaurant,4.7,958,https://place.map.kakao.com/756146413,서울 송파구 백제고분로45길 36 1층(지번) 송파동 57-6,서울
조수사,restaurant,4.3,10,https://place.map.kakao.com/10800261,서울 강남구 테헤란로14길 6 1층(지번) 역삼동 823-24,서울
소담촌 사당직영점,restaurant,4.3,225,https://place.map.kakao.com/2005573719,서울 동작구 동작대로 43 5층(지번) 사당동 1030-20,서울
국민회관,restaurant,3.9,321,https://place.map.kakao.com/221927024,서울 중구 만리재로 209-2 1층 1호(지번) 만리동1가 34,서울
더차이홍 삼성점,restaurant,4.1,9,https://place.map.kakao.com/1485180110,서울 강남구 삼성로92길 23 경진빌딩 2층(지번) 삼성동 158-7,서울
아오이토리,cafe,4.0,614,https://place.map.kakao.com/24504952,서울 마포구 와우산로29길 8 KC빌딩 1층(지번) 서교동 327-17,서울
이자카야나무 대치점,restaurant,4.4,228,https://place.map.kakao.com/15500067,서울 강남구 선릉로86길 37 덕우빌딩 지하1층(지번) 대치동 890-45,서울
만두전빵,restaurant,4.0,299,https://place.map.kakao.com/15831022,서울 성동구 행당로15길 2-1 1층(지번) 행당동 317-72,서울
크라이치즈버거 양재역점,restaurant,4.7,206,https://place.map.kakao.com/539250139,서울 서초구 강남대로41길 8 1층(지번) 서초동 1358-8,서울
식신매운갈비찜,restaurant,4.3,246,https://place.map.kakao.com/21541594,"서울 마포구 월드컵북로5길 68 광남벨라스2차아파트상가 1층 104,105호(지번) 서교동 458-22",서울
옛날농장,restaurant,3.9,65,https://place.map.kakao.com/16906836,서울 강남구 테헤란로33길 11 1층(지번) 역삼동 678-17,서울
복성각 마포본점,restaurant,3.8,119,https://place.map.kakao.com/18767256,서울 마포구 마포대로 63-8 삼창프라자 지하 1층(지번) 도화동 173,서울
광장시장통큰누이네육회빈대떡,restaurant,4.4,385,https://place.map.kakao.com/614661957,서울 종로구 동호로 403-24 1-2층(지번) 종로5가 138-25,서울
72420 사당본점,restaurant,4.3,274,https://place.map.kakao.com/1614511509,서울 동작구 동작대로1길 50 중동빌딩 1층(지번) 사당동 1039-16,서울
커피루소 정동점,cafe,4.1,404,https://place.map.kakao.com/253560122,서울 중구 정동길 17 이화정동빌딩 1-2층(지번) 정동 17-4,서울
해물포차꼴통 1호점,restaurant,3.5,253,https://place.map.kakao.com/1691882496,서울 동작구 장승배기로 126(지번) 노량진동 231-170,서울
갓잇 송리단길점,restaurant,4.2,1246,https://place.map.kakao.com/1807739168,"서울 송파구 오금로16길 20 1,2층(지번) 송파동 37-6",서울
더쌍화,cafe,4.5,396,https://place.map.kakao.com/308983214,서울 종로구 종로 252-16 1층(지번) 종로5가 265-18,서울
도마 중림점,restaurant,4.1,276,https://place.map.kakao.com/302317049,서울 중구 중림로 31 1층(지번) 중림동 150-1,서울
이품,restaurant,3.5,174,https://place.map.kakao.com/9348308,서울 서대문구 연희로11길 20 1층(지번) 연희동 132-19,서울
옥된장 양재점,restaurant,4.5,1308,https://place.map.kakao.com/258034127,서울 서초구 서운로6길 29 1층(지번) 서초동 1359-13,서울
함평집 서울시청점,restaurant,4.4,1475,https://place.map.kakao.com/539736434,서울 중구 세종대로11길 42 1층(지번) 서소문동 120-14,서울
미국식 방배본점,restaurant,4.2,351,https://place.map.kakao.com/1233735165,서울 서초구 서초대로29길 17-2 서전1 1층(지번) 방배동 877-24,서울
그녀의밥상,restaurant,4.0,122,https://place.map.kakao.com/27282036,서울 마포구 와우산로21길 36-4 지하1층(지번) 서교동 358-68,서울
아노브 이태원본점,restaurant,4.3,38,https://place.map.kakao.com/26781910,서울 용산구 이태원로20가길 7-5 1층(지번) 이태원동 74-34,서울
합정옥,restaurant,3.6,220,https://place.map.kakao.com/27493864,서울 마포구 양화로1길 21 2층(지번) 합정동 392-3,서울
어머니대성집,restaurant,3.5,715,https://place.map.kakao.com/907979960,서울 동대문구 왕산로11길 4 1층(지번) 용두동 232-26,서울
소울브레드,cafe,4.2,120,https://place.map.kakao.com/27301277,서울 서초구 바우뫼로7길 27(지번) 우면동 59,서울
샤블리,restaurant,4.0,309,https://place.map.kakao.com/7781842,서울 강남구 강남대로152길 35 2층(지번) 신사동 515-9,서울
서관면옥 교대본점,restaurant,4.0,525,https://place.map.kakao.com/34321780,서울 서초구 서초대로56길 11 1층(지번) 서초동 1675-5,서울
미미면가 본점,restaurant,3.6,583,https://place.map.kakao.com/18324313,서울 강남구 강남대로160길 29 1층(지번) 신사동 521-16,서울
아방궁,restaurant,3.6,118,https://place.map.kakao.com/25550206,서울 강남구 역삼로1길 18 2층(지번) 역삼동 831-32,서울
리에또,restaurant,3.8,509,https://place.map.kakao.com/27311683,서울 서초구 방배천로4안길 20 2층(지번) 방배동 451-36,서울
이빠네마그릴 홍대점,restaurant,4.1,225,https://place.map.kakao.com/899602257,서울 마포구 홍익로 7 소망빌딩 지하1층(지번) 서교동 358-15,서울
마초갈비 선릉역점,restaurant,3.9,129,https://place.map.kakao.com/163803143,서울 강남구 선릉로93길 11 1층(지번) 역삼동 705-14,서울
마호가니커피 여의도점,cafe,3.5,164,https://place.map.kakao.com/409589446,서울 영등포구 여의대로 66 iM증권빌딩 1층(지번) 여의도동 23-3,서울
돌판장,restaurant,4.7,1085,https://place.map.kakao.com/122710239,서울 용산구 한강대로53길 24 1층(지번) 한강로2가 2-352,서울
동경우동,restaurant,4.1,266,https://place.map.kakao.com/8264592,서울 중구 충무로 48 1층 1호(지번) 초동 17-1,서울
명돼지갈비,restaurant,4.2,123,https://place.map.kakao.com/9755634,서울 관악구 과천대로 931(지번) 남현동 602-125,서울
해우리 명동점,restaurant,3.9,27,https://place.map.kakao.com/14617397,서울 중구 퇴계로 72 SK리더스뷰 남산상가 지하1층(지번) 회현동1가 206,서울
멘야산다이메 대학로점,restaurant,3.7,197,https://place.map.kakao.com/14503615,서울 종로구 창경궁로26길 38-2 1층(지번) 명륜4가 147-1,서울
솔밭,restaurant,4.0,135,https://place.map.kakao.com/16640670,울산 중구 함월20길 65(지번) 성안동 374-1,울산
부라더고깃집,restaurant,4.6,340,https://place.map.kakao.com/26878626,울산 남구 달삼로 57(지번) 달동 1261-12,울산
최고집보쌈 명촌직영점,restaurant,4.5,317,https://place.map.kakao.com/1281807098,울산 북구 명촌3길 13-1 1층(지번) 진장동 744-3,울산
울산언양불고기,restaurant,4.3,1137,https://place.map.kakao.com/389019810,"울산 남구 월평로 205 1,2층(지번) 삼산동 1505-3",울산
미진돌곱창,restaurant,3.6,371,https://place.map.kakao.com/8313117,울산 남구 남산로26번길 10 1층(지번) 무거동 138-9,울산
대가야삼계탕 울산점,restaurant,4.9,120,https://place.map.kakao.com/7815165,울산 남구 번영로150번길 21(지번) 달동 1355-10,울산
칠성양곱창,restaurant,3.6,76,https://place.map.kakao.com/9483138,울산 남구 삼산중로131번길 30 1층(지번) 삼산동 1465-11,울산
숙성도마 울산삼산점,restaurant,4.8,217,https://place.map.kakao.com/704993279,울산 남구 달삼로 43-1 1층(지번) 달동 1262-9,울산
호피폴라,cafe,4.0,389,https://place.map.kakao.com/622020537,울산 울주군 서생면 나사해안길 6(지번) 서생면 신암리 43-1,울산
헤이메르,cafe,3.5,207,https://place.map.kakao.com/1149461086,울산 울주군 서생면 잿골길 72 1동 1층(지번) 서생면 진하리 26,울산
헤이다이닝,restaurant,3.5,1101,https://place.map.kakao.com/1049435520,울산 남구 돋질로312번길 7(지번) 삼산동 1550-6,울산
칼삼겹살,restaurant,4.8,147,https://place.map.kakao.com/13295163,울산 남구 왕생로30번길 23 1층(지번) 달동 1260-5,울산
경복궁 숯불구이,restaurant,4.1,72,https://place.map.kakao.com/486471340,울산 남구 산업로 595(지번) 삼산동 1656-2,울산
부자회관 삼산직영점,restaurant,3.9,367,https://place.map.kakao.com/183971297,울산 남구 왕생로 43 W43빌딩 1층(지번) 달동 1250-13,울산
정안정 본점,restaurant,3.7,87,https://place.map.kakao.com/26591064,울산 울주군 삼남읍 서상평길 45-3(지번) 삼남읍 교동리 1558-5,울산
더다이닝원 울산점,restaurant,3.8,182,https://place.map.kakao.com/1940080584,울산 중구 종가로 310 M빌딩 9층(지번) 우정동 498-1,울산
언양진미불고기,restaurant,3.7,235,https://place.map.kakao.com/11831652,울산 울주군 삼남읍 중평로 33(지번) 삼남읍 교동리 1597-7,울산
언양기와집불고기,restaurant,3.6,1111,https://place.map.kakao.com/16810283,울산 울주군 언양읍 헌양길 86(지번) 언양읍 서부리 13,울산
제1능이버섯,restaurant,4.4,25,https://place.map.kakao.com/25733519,울산 남구 남중로108번길 33(지번) 삼산동 169-6,울산
